Check Size NLON NLAT TIME VERSION
2.25043e+07 52 13 4 0.39035 0
5.11059e+08 52 13 4 18.1666 1
5.11059e+08 52 13 4 18.2744 1
5.11059e+08 52 13 4 26.203 1
5.11059e+08 52 13 4 18.2017 1
5.11059e+08 52 13 4 24.0086 1
5.11059e+08 52 13 4 19.8388 1
5.11059e+08 52 13 4 18.0227 1
5.11059e+08 52 13 4 18.3063 1
5.11059e+08 52 13 4 18.7765 1
5.11059e+08 52 13 4 17.8958 1
5.11059e+08 52 13 4 18.2126 1
5.11059e+08 52 13 4 17.9424 1
5.11059e+08 52 13 4 19.6992 1
5.11059e+08 52 13 4 17.9217 1
5.11059e+08 52 13 4 22.8771 1
5.11059e+08 52 13 4 26.367 1
5.11059e+08 52 13 4 18.0211 1
2.25043e+07 54 9 6 0.428398 0
2.25043e+07 54 9 6 0.418017 0
2.25043e+07 54 9 6 0.418672 0
2.25043e+07 54 9 6 0.420999 0
2.25043e+07 54 9 6 0.419146 0
2.25043e+07 54 9 6 0.414814 0
2.25043e+07 54 9 6 0.409598 0
2.25043e+07 54 9 6 0.411375 0
2.25043e+07 54 9 6 0.424925 0
2.25043e+07 54 9 6 0.415684 0
2.25043e+07 54 9 6 0.396236 0
2.25043e+07 54 9 6 0.427658 0
2.25043e+07 54 9 6 0.410067 0
2.25043e+07 54 9 6 0.402242 0
2.25043e+07 54 9 6 0.415955 0
2.25043e+07 54 9 6 0.408564 0
2.25043e+07 54 9 6 0.418014 0
2.25043e+07 54 9 6 0.405606 0
2.25043e+07 54 9 6 0.400709 0
2.25043e+07 54 9 6 0.405363 0
2.25043e+07 54 9 6 0.409475 0
2.25043e+07 54 9 6 0.410438 0
2.25043e+07 54 9 6 0.417635 0
2.25043e+07 54 9 6 0.411724 0
2.25043e+07 54 9 6 0.400431 0
2.25043e+07 54 9 6 0.415917 0
2.25043e+07 54 9 6 0.419381 0
2.25043e+07 54 9 6 0.412146 0
2.25043e+07 54 9 6 0.400111 0
2.25043e+07 54 9 6 0.413819 0
2.25043e+07 54 9 6 0.413683 0
2.25043e+07 54 9 6 0.416311 0
2.25043e+07 54 9 6 0.398356 0
5.11059e+08 54 9 6 18.2574 1
5.11059e+08 54 9 6 16.7927 1
5.11059e+08 54 9 6 17.059 1
5.11059e+08 54 9 6 17.2678 1
5.11059e+08 54 9 6 17.2915 1
5.11059e+08 54 9 6 21.6508 1
5.11059e+08 54 9 6 17.1579 1
5.11059e+08 54 9 6 19.4632 1
5.11059e+08 54 9 6 17.2856 1
5.11059e+08 54 9 6 16.7999 1
5.11059e+08 54 9 6 18.7041 1
5.11059e+08 54 9 6 16.4887 1
5.11059e+08 54 9 6 20.075 1
5.11059e+08 54 9 6 16.9906 1
5.11059e+08 54 9 6 17.2572 1
5.11059e+08 54 9 6 21.5297 1
5.11059e+08 54 9 6 17.2251 1
2.25043e+07 56 8 7 0.411092 0
2.25043e+07 56 8 7 0.409828 0
2.25043e+07 56 8 7 0.423632 0
2.25043e+07 56 8 7 0.41166 0
2.25043e+07 56 8 7 0.40687 0
2.25043e+07 56 8 7 0.397398 0
2.25043e+07 56 8 7 0.419613 0
2.25043e+07 56 8 7 0.417691 0
2.25043e+07 56 8 7 0.419492 0
2.25043e+07 56 8 7 0.426151 0
2.25043e+07 56 8 7 0.408876 0
2.25043e+07 56 8 7 0.400389 0
2.25043e+07 56 8 7 0.42625 0
2.25043e+07 56 8 7 0.416183 0
2.25043e+07 56 8 7 0.41713 0
2.25043e+07 56 8 7 0.404635 0
2.25043e+07 56 8 7 0.405039 0
2.25043e+07 56 8 7 0.39875 0
2.25043e+07 56 8 7 0.401845 0
2.25043e+07 56 8 7 0.406656 0
2.25043e+07 56 8 7 0.408697 0
2.25043e+07 56 8 7 0.424837 0
2.25043e+07 56 8 7 0.418315 0
2.25043e+07 56 8 7 0.415183 0
2.25043e+07 56 8 7 0.413246 0
2.25043e+07 56 8 7 0.421287 0
2.25043e+07 56 8 7 0.403971 0
2.25043e+07 56 8 7 0.408702 0
2.25043e+07 56 8 7 0.416858 0
2.25043e+07 56 8 7 0.415228 0
2.25043e+07 56 8 7 0.412657 0
2.25043e+07 56 8 7 0.420014 0
2.25043e+07 56 8 7 0.421091 0
5.11059e+08 56 8 7 16.892 1
5.11059e+08 56 8 7 17.7915 1
5.11059e+08 56 8 7 17.726 1
5.11059e+08 56 8 7 23.7422 1
5.11059e+08 56 8 7 20.0583 1
5.11059e+08 56 8 7 18.0848 1
5.11059e+08 56 8 7 20.107 1
5.11059e+08 56 8 7 18.1101 1
5.11059e+08 56 8 7 16.8797 1
5.11059e+08 56 8 7 17.7933 1
5.11059e+08 56 8 7 17.4819 1
5.11059e+08 56 8 7 18.3891 1
5.11059e+08 56 8 7 20.0996 1
5.11059e+08 56 8 7 18.5862 1
5.11059e+08 56 8 7 17.7012 1
5.11059e+08 56 8 7 21.0912 1
5.11059e+08 56 8 7 17.7035 1
2.25043e+07 58 29 2 0.429472 0
2.25043e+07 58 29 2 0.433757 0
2.25043e+07 58 29 2 0.43275 0
2.25043e+07 58 29 2 0.424304 0
2.25043e+07 58 29 2 0.430646 0
2.25043e+07 58 29 2 0.415205 0
2.25043e+07 58 29 2 0.435117 0
2.25043e+07 58 29 2 0.433738 0
2.25043e+07 58 29 2 0.413127 0
2.25043e+07 58 29 2 0.43351 0
2.25043e+07 58 29 2 0.429749 0
2.25043e+07 58 29 2 0.434642 0
2.25043e+07 58 29 2 0.432557 0
2.25043e+07 58 29 2 0.434235 0
2.25043e+07 58 29 2 0.42017 0
2.25043e+07 58 29 2 0.437543 0
2.25043e+07 58 29 2 0.409708 0
2.25043e+07 58 29 2 0.416329 0
2.25043e+07 58 29 2 0.44371 0
2.25043e+07 58 29 2 0.433097 0
2.25043e+07 58 29 2 0.418435 0
2.25043e+07 58 29 2 0.416817 0
2.25043e+07 58 29 2 0.429001 0
2.25043e+07 58 29 2 0.4269 0
2.25043e+07 58 29 2 0.433502 0
2.25043e+07 58 29 2 0.42252 0
2.25043e+07 58 29 2 0.426892 0
2.25043e+07 58 29 2 0.431452 0
2.25043e+07 58 29 2 0.432268 0
2.25043e+07 58 29 2 0.413248 0
2.25043e+07 58 29 2 0.424775 0
2.25043e+07 58 29 2 0.43682 0
2.25043e+07 58 29 2 0.439556 0
5.11059e+08 58 29 2 17.2957 1
5.11059e+08 58 29 2 17.1681 1
5.11059e+08 58 29 2 17.4184 1
5.11059e+08 58 29 2 18.3425 1
5.11059e+08 58 29 2 16.9022 1
5.11059e+08 58 29 2 20.6305 1
5.11059e+08 58 29 2 17.555 1
5.11059e+08 58 29 2 16.9253 1
5.11059e+08 58 29 2 17.0144 1
5.11059e+08 58 29 2 17.8231 1
5.11059e+08 58 29 2 17.756 1
5.11059e+08 58 29 2 17.0364 1
5.11059e+08 58 29 2 17.2063 1
5.11059e+08 58 29 2 19.0399 1
5.11059e+08 58 29 2 19.2402 1
5.11059e+08 58 29 2 16.876 1
5.11059e+08 58 29 2 17.0151 1
2.25043e+07 60 10 6 0.409173 0
2.25043e+07 60 10 6 0.421429 0
2.25043e+07 60 10 6 0.432892 0
2.25043e+07 60 10 6 0.408072 0
2.25043e+07 60 10 6 0.431166 0
2.25043e+07 60 10 6 0.39838 0
2.25043e+07 60 10 6 0.420946 0
2.25043e+07 60 10 6 0.429994 0
2.25043e+07 60 10 6 0.427034 0
2.25043e+07 60 10 6 0.4036 0
2.25043e+07 60 10 6 0.426844 0
2.25043e+07 60 10 6 0.428566 0
2.25043e+07 60 10 6 0.415621 0
2.25043e+07 60 10 6 0.420586 0
2.25043e+07 60 10 6 0.407775 0
2.25043e+07 60 10 6 0.421082 0
2.25043e+07 60 10 6 0.41981 0
2.25043e+07 60 10 6 0.429096 0
2.25043e+07 60 10 6 0.431156 0
2.25043e+07 60 10 6 0.412871 0
2.25043e+07 60 10 6 0.423907 0
2.25043e+07 60 10 6 0.426261 0
2.25043e+07 60 10 6 0.420808 0
2.25043e+07 60 10 6 0.423593 0
2.25043e+07 60 10 6 0.425182 0
2.25043e+07 60 10 6 0.426457 0
2.25043e+07 60 10 6 0.412792 0
2.25043e+07 60 10 6 0.404876 0
2.25043e+07 60 10 6 0.428268 0
2.25043e+07 60 10 6 0.420025 0
2.25043e+07 60 10 6 0.418071 0
2.25043e+07 60 10 6 0.423399 0
2.25043e+07 60 10 6 0.407869 0
5.11059e+08 60 10 6 16.2245 1
5.11059e+08 60 10 6 17.256 1
5.11059e+08 60 10 6 17.289 1
5.11059e+08 60 10 6 16.7143 1
5.11059e+08 60 10 6 17.8441 1
5.11059e+08 60 10 6 16.9877 1
5.11059e+08 60 10 6 18.4575 1
5.11059e+08 60 10 6 17.4247 1
5.11059e+08 60 10 6 17.0282 1
5.11059e+08 60 10 6 16.8137 1
5.11059e+08 60 10 6 16.9675 1
5.11059e+08 60 10 6 17.0053 1
5.11059e+08 60 10 6 18.6064 1
5.11059e+08 60 10 6 17.1403 1
5.11059e+08 60 10 6 20.9428 1
5.11059e+08 60 10 6 17.4162 1
5.11059e+08 60 10 6 17.1061 1
2.25043e+07 62 31 2 0.447968 0
2.25043e+07 62 31 2 0.436772 0
2.25043e+07 62 31 2 0.44972 0
2.25043e+07 62 31 2 0.448885 0
2.25043e+07 62 31 2 0.444325 0
2.25043e+07 62 31 2 0.447058 0
2.25043e+07 62 31 2 0.44676 0
2.25043e+07 62 31 2 0.423918 0
2.25043e+07 62 31 2 0.452496 0
2.25043e+07 62 31 2 0.442516 0
2.25043e+07 62 31 2 0.444234 0
2.25043e+07 62 31 2 0.449106 0
2.25043e+07 62 31 2 0.448536 0
2.25043e+07 62 31 2 0.437571 0
2.25043e+07 62 31 2 0.452936 0
2.25043e+07 62 31 2 0.451794 0
2.25043e+07 62 31 2 0.435321 0
2.25043e+07 62 31 2 0.446556 0
2.25043e+07 62 31 2 0.448333 0
2.25043e+07 62 31 2 0.444214 0
2.25043e+07 62 31 2 0.441115 0
2.25043e+07 62 31 2 0.448632 0
2.25043e+07 62 31 2 0.45102 0
2.25043e+07 62 31 2 0.438347 0
2.25043e+07 62 31 2 0.444197 0
2.25043e+07 62 31 2 0.432431 0
2.25043e+07 62 31 2 0.447658 0
2.25043e+07 62 31 2 0.439325 0
2.25043e+07 62 31 2 0.459974 0
2.25043e+07 62 31 2 0.449337 0
2.25043e+07 62 31 2 0.433599 0
2.25043e+07 62 31 2 0.442066 0
2.25043e+07 62 31 2 0.442666 0
5.11059e+08 62 31 2 18.2561 1
5.11059e+08 62 31 2 17.6377 1
5.11059e+08 62 31 2 18.5157 1
5.11059e+08 62 31 2 17.6939 1
5.11059e+08 62 31 2 16.4361 1
5.11059e+08 62 31 2 17.0125 1
5.11059e+08 62 31 2 16.7681 1
5.11059e+08 62 31 2 17.0347 1
5.11059e+08 62 31 2 16.5677 1
5.11059e+08 62 31 2 17.0435 1
5.11059e+08 62 31 2 17.0516 1
5.11059e+08 62 31 2 17.1666 1
5.11059e+08 62 31 2 18.3669 1
5.11059e+08 62 31 2 18.0096 1
5.11059e+08 62 31 2 19.167 1
5.11059e+08 62 31 2 17.663 1
5.11059e+08 62 31 2 17.1191 1
2.25043e+07 64 8 8 1.48287 0
2.25043e+07 64 8 8 1.49816 0
2.25043e+07 64 8 8 1.4565 0
2.25043e+07 64 8 8 1.43706 0
2.25043e+07 64 8 8 1.52497 0
2.25043e+07 64 8 8 1.38806 0
2.25043e+07 64 8 8 1.45568 0
2.25043e+07 64 8 8 1.45446 0
2.25043e+07 64 8 8 1.35569 0
2.25043e+07 64 8 8 1.55462 0
2.25043e+07 64 8 8 1.43215 0
2.25043e+07 64 8 8 1.44271 0
2.25043e+07 64 8 8 1.39907 0
2.25043e+07 64 8 8 1.36355 0
2.25043e+07 64 8 8 1.62364 0
2.25043e+07 64 8 8 1.62403 0
2.25043e+07 64 8 8 1.49988 0
2.25043e+07 64 8 8 1.43583 0
2.25043e+07 64 8 8 1.30051 0
2.25043e+07 64 8 8 1.33963 0
2.25043e+07 64 8 8 1.37119 0
2.25043e+07 64 8 8 1.47034 0
2.25043e+07 64 8 8 1.36068 0
2.25043e+07 64 8 8 1.40887 0
2.25043e+07 64 8 8 1.48063 0
2.25043e+07 64 8 8 1.54743 0
2.25043e+07 64 8 8 1.45895 0
2.25043e+07 64 8 8 1.49258 0
2.25043e+07 64 8 8 1.46477 0
2.25043e+07 64 8 8 1.3637 0
2.25043e+07 64 8 8 1.41915 0
2.25043e+07 64 8 8 1.47717 0
2.25043e+07 64 8 8 1.38791 0
5.11059e+08 64 8 8 28.3796 1
5.11059e+08 64 8 8 29.5088 1
5.11059e+08 64 8 8 31.3222 1
5.11059e+08 64 8 8 29.8215 1
5.11059e+08 64 8 8 31.7356 1
5.11059e+08 64 8 8 28.8469 1
5.11059e+08 64 8 8 31.6843 1
5.11059e+08 64 8 8 30.8852 1
5.11059e+08 64 8 8 28.4748 1
5.11059e+08 64 8 8 29.0062 1
5.11059e+08 64 8 8 29.1094 1
5.11059e+08 64 8 8 30.5831 1
5.11059e+08 64 8 8 28.6522 1
5.11059e+08 64 8 8 29.0844 1
5.11059e+08 64 8 8 29.7777 1
5.11059e+08 64 8 8 31.8601 1
5.11059e+08 64 8 8 28.3435 1
2.25043e+07 66 11 6 1.63361 0
2.25043e+07 66 11 6 1.67521 0
2.25043e+07 66 11 6 1.56359 0
2.25043e+07 66 11 6 1.59611 0
2.25043e+07 66 11 6 1.45956 0
2.25043e+07 66 11 6 1.53754 0
2.25043e+07 66 11 6 1.53497 0
2.25043e+07 66 11 6 1.3828 0
2.25043e+07 66 11 6 1.61455 0
2.25043e+07 66 11 6 1.55692 0
2.25043e+07 66 11 6 1.68353 0
2.25043e+07 66 11 6 1.57346 0
2.25043e+07 66 11 6 1.58472 0
2.25043e+07 66 11 6 1.56097 0
2.25043e+07 66 11 6 1.62285 0
2.25043e+07 66 11 6 1.50096 0
2.25043e+07 66 11 6 1.56319 0
2.25043e+07 66 11 6 1.60556 0
2.25043e+07 66 11 6 1.54685 0
2.25043e+07 66 11 6 1.46378 0
2.25043e+07 66 11 6 1.40816 0
2.25043e+07 66 11 6 1.53735 0
2.25043e+07 66 11 6 1.51784 0
2.25043e+07 66 11 6 1.68844 0
2.25043e+07 66 11 6 1.57894 0
2.25043e+07 66 11 6 1.67445 0
2.25043e+07 66 11 6 1.4212 0
2.25043e+07 66 11 6 1.62381 0
2.25043e+07 66 11 6 1.6336 0
2.25043e+07 66 11 6 1.53957 0
2.25043e+07 66 11 6 1.63941 0
2.25043e+07 66 11 6 1.62027 0
2.25043e+07 66 11 6 1.69663 0
5.11059e+08 66 11 6 30.0379 1
5.11059e+08 66 11 6 29.0997 1
5.11059e+08 66 11 6 28.6435 1
5.11059e+08 66 11 6 31.1505 1
5.11059e+08 66 11 6 29.841 1
5.11059e+08 66 11 6 28.645 1
5.11059e+08 66 11 6 29.458 1
5.11059e+08 66 11 6 31.0364 1
5.11059e+08 66 11 6 29.78 1
5.11059e+08 66 11 6 28.5292 1
5.11059e+08 66 11 6 29.17 1
5.11059e+08 66 11 6 34.0234 1
5.11059e+08 66 11 6 29.9826 1
5.11059e+08 66 11 6 28.5692 1
5.11059e+08 66 11 6 29.0384 1
5.11059e+08 66 11 6 31.3399 1
5.11059e+08 66 11 6 29.901 1
2.25043e+07 68 17 4 1.74547 0
2.25043e+07 68 17 4 1.77608 0
2.25043e+07 68 17 4 1.775 0
2.25043e+07 68 17 4 1.66177 0
2.25043e+07 68 17 4 1.61677 0
2.25043e+07 68 17 4 1.67485 0
2.25043e+07 68 17 4 1.71093 0
2.25043e+07 68 17 4 1.63735 0
2.25043e+07 68 17 4 1.81153 0
2.25043e+07 68 17 4 1.65689 0
2.25043e+07 68 17 4 1.70381 0
2.25043e+07 68 17 4 1.68084 0
2.25043e+07 68 17 4 1.65781 0
2.25043e+07 68 17 4 1.71858 0
2.25043e+07 68 17 4 1.61699 0
2.25043e+07 68 17 4 1.69934 0
2.25043e+07 68 17 4 1.70517 0
2.25043e+07 68 17 4 1.74309 0
2.25043e+07 68 17 4 1.79456 0
2.25043e+07 68 17 4 1.68753 0
2.25043e+07 68 17 4 1.59685 0
2.25043e+07 68 17 4 1.67374 0
2.25043e+07 68 17 4 1.55226 0
2.25043e+07 68 17 4 1.58594 0
2.25043e+07 68 17 4 1.7491 0
2.25043e+07 68 17 4 1.62976 0
2.25043e+07 68 17 4 1.69729 0
2.25043e+07 68 17 4 1.71537 0
2.25043e+07 68 17 4 1.6934 0
2.25043e+07 68 17 4 1.60404 0
2.25043e+07 68 17 4 1.71577 0
2.25043e+07 68 17 4 1.69533 0
2.25043e+07 68 17 4 1.61653 0
5.11059e+08 68 17 4 29.388 1
5.11059e+08 68 17 4 29.1757 1
5.11059e+08 68 17 4 31.2969 1
5.11059e+08 68 17 4 29.7767 1
5.11059e+08 68 17 4 28.8642 1
5.11059e+08 68 17 4 29.5255 1
5.11059e+08 68 17 4 31.4156 1
5.11059e+08 68 17 4 30.2137 1
5.11059e+08 68 17 4 29.232 1
5.11059e+08 68 17 4 33.5193 1
5.11059e+08 68 17 4 31.1324 1
5.11059e+08 68 17 4 29.8405 1
5.11059e+08 68 17 4 28.9583 1
5.11059e+08 68 17 4 30.0961 1
5.11059e+08 68 17 4 31.4904 1
5.11059e+08 68 17 4 29.6969 1
5.11059e+08 68 17 4 29.4411 1
2.25043e+07 70 10 7 1.64904 0
2.25043e+07 70 10 7 1.51584 0
2.25043e+07 70 10 7 1.60888 0
2.25043e+07 70 10 7 1.55117 0
2.25043e+07 70 10 7 1.52304 0
2.25043e+07 70 10 7 1.61656 0
2.25043e+07 70 10 7 1.51582 0
2.25043e+07 70 10 7 1.69151 0
2.25043e+07 70 10 7 1.66964 0
2.25043e+07 70 10 7 1.68309 0
2.25043e+07 70 10 7 1.57907 0
2.25043e+07 70 10 7 1.57267 0
2.25043e+07 70 10 7 1.72335 0
2.25043e+07 70 10 7 1.59509 0
2.25043e+07 70 10 7 1.62971 0
2.25043e+07 70 10 7 1.587 0
2.25043e+07 70 10 7 1.60099 0
2.25043e+07 70 10 7 1.65118 0
2.25043e+07 70 10 7 1.64131 0
2.25043e+07 70 10 7 1.51581 0
2.25043e+07 70 10 7 1.5819 0
2.25043e+07 70 10 7 1.54127 0
2.25043e+07 70 10 7 1.51736 0
2.25043e+07 70 10 7 1.49144 0
2.25043e+07 70 10 7 1.58428 0
2.25043e+07 70 10 7 1.69009 0
2.25043e+07 70 10 7 1.64231 0
2.25043e+07 70 10 7 1.57903 0
2.25043e+07 70 10 7 1.64957 0
2.25043e+07 70 10 7 1.82322 0
2.25043e+07 70 10 7 1.58049 0
2.25043e+07 70 10 7 1.58106 0
2.25043e+07 70 10 7 1.59407 0
5.11059e+08 70 10 7 29.1294 1
5.11059e+08 70 10 7 29.6059 1
5.11059e+08 70 10 7 31.4281 1
5.11059e+08 70 10 7 29.7791 1
5.11059e+08 70 10 7 29.412 1
5.11059e+08 70 10 7 29.8269 1
5.11059e+08 70 10 7 29.5625 1
5.11059e+08 70 10 7 31.5009 1
5.11059e+08 70 10 7 29.4771 1
5.11059e+08 70 10 7 32.33 1
5.11059e+08 70 10 7 29.7838 1
5.11059e+08 70 10 7 30.9981 1
5.11059e+08 70 10 7 29.2929 1
5.11059e+08 70 10 7 29.8262 1
5.11059e+08 70 10 7 30.122 1
5.11059e+08 70 10 7 31.4172 1
5.11059e+08 70 10 7 29.334 1
2.25043e+07 72 9 8 1.62538 0
2.25043e+07 72 9 8 1.50614 0
2.25043e+07 72 9 8 1.57889 0
2.25043e+07 72 9 8 1.70034 0
2.25043e+07 72 9 8 1.45802 0
2.25043e+07 72 9 8 1.45723 0
2.25043e+07 72 9 8 1.6166 0
2.25043e+07 72 9 8 1.51676 0
2.25043e+07 72 9 8 1.48528 0
2.25043e+07 72 9 8 1.56547 0
2.25043e+07 72 9 8 1.59343 0
2.25043e+07 72 9 8 1.54983 0
2.25043e+07 72 9 8 1.4417 0
2.25043e+07 72 9 8 1.54397 0
2.25043e+07 72 9 8 1.56369 0
2.25043e+07 72 9 8 1.53265 0
2.25043e+07 72 9 8 1.57653 0
2.25043e+07 72 9 8 1.5921 0
2.25043e+07 72 9 8 1.41855 0
2.25043e+07 72 9 8 1.53444 0
2.25043e+07 72 9 8 1.62717 0
2.25043e+07 72 9 8 1.52688 0
2.25043e+07 72 9 8 1.65409 0
2.25043e+07 72 9 8 1.45067 0
2.25043e+07 72 9 8 1.50571 0
2.25043e+07 72 9 8 1.49945 0
2.25043e+07 72 9 8 1.53213 0
2.25043e+07 72 9 8 1.658 0
2.25043e+07 72 9 8 1.4793 0
2.25043e+07 72 9 8 1.39921 0
2.25043e+07 72 9 8 1.38997 0
2.25043e+07 72 9 8 1.51121 0
2.25043e+07 72 9 8 1.53859 0
5.11059e+08 72 9 8 30.4002 1
5.11059e+08 72 9 8 32.2378 1
5.11059e+08 72 9 8 34.1477 1
5.11059e+08 72 9 8 28.0922 1
5.11059e+08 72 9 8 30.8185 1
5.11059e+08 72 9 8 29.2927 1
5.11059e+08 72 9 8 29.9729 1
5.11059e+08 72 9 8 32.3219 1
5.11059e+08 72 9 8 30.9278 1
5.11059e+08 72 9 8 30.0561 1
5.11059e+08 72 9 8 29.8934 1
5.11059e+08 72 9 8 29.2564 1
5.11059e+08 72 9 8 31.0536 1
5.11059e+08 72 9 8 29.4673 1
5.11059e+08 72 9 8 30.0258 1
5.11059e+08 72 9 8 29.7226 1
5.11059e+08 72 9 8 30.9949 1
2.25043e+07 74 37 2 2.51779 0
2.25043e+07 74 37 2 2.56035 0
2.25043e+07 74 37 2 2.49127 0
2.25043e+07 74 37 2 2.53572 0
2.25043e+07 74 37 2 2.58712 0
2.25043e+07 74 37 2 2.38411 0
2.25043e+07 74 37 2 2.36682 0
2.25043e+07 74 37 2 2.49337 0
2.25043e+07 74 37 2 2.43422 0
2.25043e+07 74 37 2 2.53123 0
2.25043e+07 74 37 2 2.3118 0
2.25043e+07 74 37 2 2.65424 0
2.25043e+07 74 37 2 2.48575 0
2.25043e+07 74 37 2 2.5198 0
2.25043e+07 74 37 2 2.44844 0
2.25043e+07 74 37 2 2.45237 0
2.25043e+07 74 37 2 2.48769 0
2.25043e+07 74 37 2 2.42374 0
2.25043e+07 74 37 2 2.4509 0
2.25043e+07 74 37 2 2.45793 0
2.25043e+07 74 37 2 2.48479 0
2.25043e+07 74 37 2 2.66537 0
2.25043e+07 74 37 2 2.4356 0
2.25043e+07 74 37 2 2.42857 0
2.25043e+07 74 37 2 2.38358 0
2.25043e+07 74 37 2 2.70616 0
2.25043e+07 74 37 2 2.36223 0
2.25043e+07 74 37 2 2.333 0
2.25043e+07 74 37 2 2.50262 0
2.25043e+07 74 37 2 2.43565 0
2.25043e+07 74 37 2 2.48594 0
2.25043e+07 74 37 2 2.4299 0
2.25043e+07 74 37 2 2.52454 0
5.11059e+08 74 37 2 32.0809 1
5.11059e+08 74 37 2 31.228 1
5.11059e+08 74 37 2 30.8026 1
5.11059e+08 74 37 2 31.1823 1
5.11059e+08 74 37 2 31.4762 1
5.11059e+08 74 37 2 30.7006 1
5.11059e+08 74 37 2 31.8214 1
5.11059e+08 74 37 2 31.1272 1
5.11059e+08 74 37 2 31.1572 1
5.11059e+08 74 37 2 30.942 1
5.11059e+08 74 37 2 31.8512 1
5.11059e+08 74 37 2 31.8448 1
5.11059e+08 74 37 2 31.6132 1
5.11059e+08 74 37 2 30.7278 1
5.11059e+08 74 37 2 31.5493 1
5.11059e+08 74 37 2 31.132 1
5.11059e+08 74 37 2 31.3626 1
2.25043e+07 76 19 4 1.80851 0
2.25043e+07 76 19 4 1.80369 0
2.25043e+07 76 19 4 1.86219 0
2.25043e+07 76 19 4 1.75937 0
2.25043e+07 76 19 4 1.83519 0
2.25043e+07 76 19 4 1.71425 0
2.25043e+07 76 19 4 1.7091 0
2.25043e+07 76 19 4 1.69349 0
2.25043e+07 76 19 4 1.82372 0
2.25043e+07 76 19 4 1.73041 0
2.25043e+07 76 19 4 1.86959 0
2.25043e+07 76 19 4 1.81225 0
2.25043e+07 76 19 4 1.71998 0
2.25043e+07 76 19 4 1.67256 0
2.25043e+07 76 19 4 1.70887 0
2.25043e+07 76 19 4 1.81386 0
2.25043e+07 76 19 4 1.76314 0
2.25043e+07 76 19 4 1.66715 0
2.25043e+07 76 19 4 1.75686 0
2.25043e+07 76 19 4 1.87821 0
2.25043e+07 76 19 4 1.72274 0
2.25043e+07 76 19 4 1.73007 0
2.25043e+07 76 19 4 1.67623 0
2.25043e+07 76 19 4 1.75789 0
2.25043e+07 76 19 4 1.69518 0
2.25043e+07 76 19 4 1.79011 0
2.25043e+07 76 19 4 1.83369 0
2.25043e+07 76 19 4 1.71466 0
2.25043e+07 76 19 4 1.67093 0
2.25043e+07 76 19 4 1.75526 0
2.25043e+07 76 19 4 1.69077 0
2.25043e+07 76 19 4 1.72713 0
2.25043e+07 76 19 4 1.68213 0
5.11059e+08 76 19 4 29.8581 1
5.11059e+08 76 19 4 30.0282 1
5.11059e+08 76 19 4 29.4874 1
5.11059e+08 76 19 4 30.6427 1
5.11059e+08 76 19 4 29.7918 1
5.11059e+08 76 19 4 30.2285 1
5.11059e+08 76 19 4 29.3119 1
5.11059e+08 76 19 4 31.1534 1
5.11059e+08 76 19 4 30.0288 1
5.11059e+08 76 19 4 29.3914 1
5.11059e+08 76 19 4 29.3225 1
5.11059e+08 76 19 4 30.7797 1
5.11059e+08 76 19 4 30.034 1
5.11059e+08 76 19 4 29.4829 1
5.11059e+08 76 19 4 29.8585 1
5.11059e+08 76 19 4 31.0639 1
5.11059e+08 76 19 4 31.0915 1
2.25043e+07 78 13 6 1.619 0
2.25043e+07 78 13 6 1.62614 0
2.25043e+07 78 13 6 1.58431 0
2.25043e+07 78 13 6 1.59673 0
2.25043e+07 78 13 6 1.6877 0
2.25043e+07 78 13 6 1.57739 0
2.25043e+07 78 13 6 1.69683 0
2.25043e+07 78 13 6 1.6447 0
2.25043e+07 78 13 6 1.64363 0
2.25043e+07 78 13 6 1.6439 0
2.25043e+07 78 13 6 1.66856 0
2.25043e+07 78 13 6 1.65811 0
2.25043e+07 78 13 6 1.65726 0
2.25043e+07 78 13 6 1.66682 0
2.25043e+07 78 13 6 1.62126 0
2.25043e+07 78 13 6 1.53109 0
2.25043e+07 78 13 6 1.64414 0
2.25043e+07 78 13 6 1.62536 0
2.25043e+07 78 13 6 1.5141 0
2.25043e+07 78 13 6 1.53766 0
2.25043e+07 78 13 6 1.57686 0
2.25043e+07 78 13 6 1.47512 0
2.25043e+07 78 13 6 1.63154 0
2.25043e+07 78 13 6 1.51506 0
2.25043e+07 78 13 6 1.62762 0
2.25043e+07 78 13 6 1.56413 0
2.25043e+07 78 13 6 1.59018 0
2.25043e+07 78 13 6 1.59337 0
2.25043e+07 78 13 6 1.67371 0
2.25043e+07 78 13 6 1.61996 0
2.25043e+07 78 13 6 1.56449 0
2.25043e+07 78 13 6 1.60245 0
2.25043e+07 78 13 6 1.60433 0
5.11059e+08 78 13 6 30.1706 1
5.11059e+08 78 13 6 29.846 1
5.11059e+08 78 13 6 29.39 1
5.11059e+08 78 13 6 31.1181 1
5.11059e+08 78 13 6 30.475 1
5.11059e+08 78 13 6 29.6582 1
5.11059e+08 78 13 6 29.4228 1
5.11059e+08 78 13 6 30.7667 1
5.11059e+08 78 13 6 34.8493 1
5.11059e+08 78 13 6 29.9866 1
5.11059e+08 78 13 6 29.3716 1
5.11059e+08 78 13 6 31.0198 1
5.11059e+08 78 13 6 29.6297 1
5.11059e+08 78 13 6 29.6188 1
5.11059e+08 78 13 6 30.4987 1
5.11059e+08 78 13 6 31.3711 1
